question,sql
Can provide me with demographic analysis of all people seen by Custody Healthcare between 1st January 2024 to today,"SELECT 
    G.[Name],
    COUNT(R.id) AS NumberOfReferrals,
    ROUND(COUNT(R.id) * 100.0 / SUM(COUNT(r.id)) OVER(), 2) AS PercentageOfTotal
FROM Referrals R
Join DetainedPersons DP on DP.id = R.detainedpersonId
Join Maintenance_GenderType G on G.Id = DP.Maintenance_GenderTypeId
WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
GROUP BY DP.Maintenance_GenderTypeId, G.[Name]
ORDER BY NumberOfReferrals DESC;
"
"Can you provide a demographic analysis of all people seen by Custody Healthcare from January 1st, 2024, to today?","SELECT 
    G.[Name],
    COUNT(R.id) AS NumberOfReferrals,
    ROUND(COUNT(R.id) * 100.0 / SUM(COUNT(r.id)) OVER(), 2) AS PercentageOfTotal
FROM Referrals R
Join DetainedPersons DP on DP.id = R.detainedpersonId
Join Maintenance_GenderType G on G.Id = DP.Maintenance_GenderTypeId
WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
GROUP BY DP.Maintenance_GenderTypeId, G.[Name]
ORDER BY NumberOfReferrals DESC;
"
"What is the demographic breakdown of individuals seen by Custody Healthcare since January 1st, 2024?","SELECT 
    G.[Name],
    COUNT(R.id) AS NumberOfReferrals,
    ROUND(COUNT(R.id) * 100.0 / SUM(COUNT(r.id)) OVER(), 2) AS PercentageOfTotal
FROM Referrals R
Join DetainedPersons DP on DP.id = R.detainedpersonId
Join Maintenance_GenderType G on G.Id = DP.Maintenance_GenderTypeId
WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
GROUP BY DP.Maintenance_GenderTypeId, G.[Name]
ORDER BY NumberOfReferrals DESC;
"
"Can you give me the demographic details of those seen by Custody Healthcare between January 1st, 2024, and today?","SELECT 
    G.[Name],
    COUNT(R.id) AS NumberOfReferrals,
    ROUND(COUNT(R.id) * 100.0 / SUM(COUNT(r.id)) OVER(), 2) AS PercentageOfTotal
FROM Referrals R
Join DetainedPersons DP on DP.id = R.detainedpersonId
Join Maintenance_GenderType G on G.Id = DP.Maintenance_GenderTypeId
WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
GROUP BY DP.Maintenance_GenderTypeId, G.[Name]
ORDER BY NumberOfReferrals DESC;
"
"What are the demographics of people who have been seen by Custody Healthcare since January 1st, 2024?","SELECT 
    G.[Name],
    COUNT(R.id) AS NumberOfReferrals,
    ROUND(COUNT(R.id) * 100.0 / SUM(COUNT(r.id)) OVER(), 2) AS PercentageOfTotal
FROM Referrals R
Join DetainedPersons DP on DP.id = R.detainedpersonId
Join Maintenance_GenderType G on G.Id = DP.Maintenance_GenderTypeId
WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
GROUP BY DP.Maintenance_GenderTypeId, G.[Name]
ORDER BY NumberOfReferrals DESC;
"
Could you provide a demographic analysis of individuals in Custody Healthcare from January 2024 to today?,"SELECT 
    G.[Name],
    COUNT(R.id) AS NumberOfReferrals,
    ROUND(COUNT(R.id) * 100.0 / SUM(COUNT(r.id)) OVER(), 2) AS PercentageOfTotal
FROM Referrals R
Join DetainedPersons DP on DP.id = R.detainedpersonId
Join Maintenance_GenderType G on G.Id = DP.Maintenance_GenderTypeId
WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
GROUP BY DP.Maintenance_GenderTypeId, G.[Name]
ORDER BY NumberOfReferrals DESC;
"
"Can you share the demographic profile of people seen by Custody Healthcare from January 1, 2024, to now?","SELECT 
    G.[Name],
    COUNT(R.id) AS NumberOfReferrals,
    ROUND(COUNT(R.id) * 100.0 / SUM(COUNT(r.id)) OVER(), 2) AS PercentageOfTotal
FROM Referrals R
Join DetainedPersons DP on DP.id = R.detainedpersonId
Join Maintenance_GenderType G on G.Id = DP.Maintenance_GenderTypeId
WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
GROUP BY DP.Maintenance_GenderTypeId, G.[Name]
ORDER BY NumberOfReferrals DESC;
"
"What is the demographic distribution of people in Custody Healthcare since January 1st, 2024?","SELECT 
    G.[Name],
    COUNT(R.id) AS NumberOfReferrals,
    ROUND(COUNT(R.id) * 100.0 / SUM(COUNT(r.id)) OVER(), 2) AS PercentageOfTotal
FROM Referrals R
Join DetainedPersons DP on DP.id = R.detainedpersonId
Join Maintenance_GenderType G on G.Id = DP.Maintenance_GenderTypeId
WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
GROUP BY DP.Maintenance_GenderTypeId, G.[Name]
ORDER BY NumberOfReferrals DESC;
"
Can you give a demographic overview of those seen by Custody Healthcare between January 1st and today?,"SELECT 
    G.[Name],
    COUNT(R.id) AS NumberOfReferrals,
    ROUND(COUNT(R.id) * 100.0 / SUM(COUNT(r.id)) OVER(), 2) AS PercentageOfTotal
FROM Referrals R
Join DetainedPersons DP on DP.id = R.detainedpersonId
Join Maintenance_GenderType G on G.Id = DP.Maintenance_GenderTypeId
WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
GROUP BY DP.Maintenance_GenderTypeId, G.[Name]
ORDER BY NumberOfReferrals DESC;
"
"What are the demographic statistics of individuals in Custody Healthcare from January 1, 2024, to now?","SELECT 
    G.[Name],
    COUNT(R.id) AS NumberOfReferrals,
    ROUND(COUNT(R.id) * 100.0 / SUM(COUNT(r.id)) OVER(), 2) AS PercentageOfTotal
FROM Referrals R
Join DetainedPersons DP on DP.id = R.detainedpersonId
Join Maintenance_GenderType G on G.Id = DP.Maintenance_GenderTypeId
WHERE CAST(r.ReferralCreatedDateTime AS DATE) BETWEEN '2024-01-01' and CAST(GETDATE() AS DATE)
GROUP BY DP.Maintenance_GenderTypeId, G.[Name]
ORDER BY NumberOfReferrals DESC;
"
